image,counts,directory,species,genus,genus_counts,genus_counts_sum,iucn_status,new_idx
tiny_plantnet300k/964/917d2a06e984e26a554a36148cbfdb7fb8ac2c7d.jpg,9,964,Nothofagus nitida (Phil.) Krasser,Nothofagus,7,134,LC,666
tiny_plantnet300k/261/1350bd218d3ba65165ec327f2e8f23c0f1c66d8b.jpg,9,261,Lupinus perennis L.,Lupinus,20,3194,Not assessed,667
tiny_plantnet300k/996/4fad86fdeeb5545621b1681dc0832abc0aeaaa9a.jpg,8,996,Lavandula spp.,Lavandula,10,5453,Not assessed,668
tiny_plantnet300k/866/1ad7137ebb133b8b18f228beee6ee312a3fdadb4.jpg,8,866,Sedum albomarginatum R.T.Clausen,Sedum,49,10171,Not assessed,669
tiny_plantnet300k/696/c72b08d5afa1a50db37fe2b0ac6f5b1aeb972aff.jpg,8,696,Phyllanthus mimosoides Sw.,Phyllanthus,13,352,Not assessed,670
tiny_plantnet300k/991/196a152ddc8ddfb3ffbd7c8ce4d80b7186337a8a.jpg,8,991,Cyphostemma cyphopetalum (Fresen.) Desc. ex Wild & R.B.Drumm.,Cyphostemma,3,34,Not assessed,671
tiny_plantnet300k/794/d544300ec56cd118d54d63b1ba53b4371e0286ac.jpg,8,794,Pelargonium crispum (P.J.Bergius) L'Hér.,Pelargonium,18,6170,Not assessed,672
tiny_plantnet300k/858/3a1868e16e230d408d32a0a09fb1cac73aa8de5f.jpg,8,858,Melampodium leucanthum Torr. & A.Gray,Melampodium,3,51,Not assessed,673
tiny_plantnet300k/819/615ec70e7178ff15f6606a17b55c216fe4c39773.jpg,8,819,Guaiacum sanctum L.,Guaiacum,2,23,NT,674
tiny_plantnet300k/809/9573afa8411e407eb373aab45c63d5eb6f545f36.jpg,8,809,Fragaria virginiana Mill.,Fragaria,7,4540,Not assessed,675
tiny_plantnet300k/909/e2e42fe321c32fed4552919a4b42ca1629a222a8.jpg,8,909,Alocasia wentii Engl. & K.Krause,Alocasia,12,1020,Not assessed,676
tiny_plantnet300k/811/f93546ffeb8aca6cd5c8e6941b8a634ca4b87a38.jpg,8,811,Illicium floridanum J.Ellis,Illicium,2,16,LC,677
tiny_plantnet300k/915/eb9d8cc636c571cc97e06c6375535671e672f5a4.jpg,8,915,Anthurium veitchii Mast.,Anthurium,12,2404,Not assessed,678
tiny_plantnet300k/954/b25712d583c9c1165ade350d797a794bb167257d.jpg,8,954,Vachellia caven (Molina) Seigler & Ebinger,Vachellia,11,123,LC,679
tiny_plantnet300k/846/2467d30395d42f85a12b0c79c31ec91c92cb7b0c.jpg,8,846,Asystasia mysorensis (Roth) T.Anderson,Asystasia,4,211,Not assessed,680
tiny_plantnet300k/706/77b969696992fe10758bb3513adb87d89ce798c4.jpg,8,706,Cirsium undulatum Spreng.,Cirsium,23,11272,Not assessed,681
tiny_plantnet300k/921/4bae384465d1deac42b630a83108d4ea3d1668b7.jpg,8,921,Pilosocereus chrysostele (Vaupel) Byles & G.D.Rowley,Pilosocereus,3,139,NT,682
tiny_plantnet300k/969/3e3ad2cc86e5b69131e732594cbba384b83892e5.jpg,8,969,Dendrobium thyrsiflorum B.S.Williams,Dendrobium,12,642,Not assessed,683
tiny_plantnet300k/764/c1ba87a78500fa7a8e3568df8a0ce8c3dd937cfc.jpg,8,764,Acacia spirorbis Labill.,Acacia,20,1893,LC,684
tiny_plantnet300k/748/d867e0d88f831ce7bb6a335bb052e3986ea52b8d.jpg,8,748,Sedum oreganum Nutt.,Sedum,49,10171,Not assessed,685
tiny_plantnet300k/690/c68a6f4a7a8105766d2fba62482d845e24e3fdd9.jpg,8,690,Illicium verum Hook.f.,Illicium,2,16,Not assessed,686
tiny_plantnet300k/929/8d2d4b7864c70cf980929a0d274fb9d3e3d98c08.jpg,8,929,Senecio minimus Poir.,Senecio,1,8,Not assessed,687
tiny_plantnet300k/930/03bfda7b208f061119d9592cff50a64245aca56f.jpg,8,930,Leptinella potentillina F.Muell.,Leptinella,1,8,Not assessed,688
tiny_plantnet300k/726/844a4011dfffb14abf985d870320514e6de1628f.jpg,8,726,Lupinus argenteus Pursh,Lupinus,20,3194,LC,689
tiny_plantnet300k/502/11f4c5cfe161b9775e79488879bafdd67d52bd06.jpg,8,502,Thesium linophyllon L.,Thesium,4,65,Not assessed,690
tiny_plantnet300k/581/b1e7662f3f44068b46c0248d1d829460e77be4c1.jpg,8,581,Bellium bellidioides L.,Bellium,1,8,LC,691
tiny_plantnet300k/596/e19ccc7434052f40ca63ee61d68f4ddabcbd5cb4.jpg,8,596,Pogonophora schomburgkiana Miers ex Benth.,Pogonophora,1,8,LC,692
tiny_plantnet300k/209/b3baa4697c92426c1c9e921fe2ad952137fd57d5.jpg,8,209,Cenchrus echinatus L.,Cenchrus,7,430,LC,693
tiny_plantnet300k/191/11fef0fb1aca47592078a09af12d637a1ecf2b0f.jpg,8,191,Cenchrus longispinus (Hack.) Fernald,Cenchrus,7,430,Not assessed,694
tiny_plantnet300k/602/d83b2f41a83f3bae21067047bcfdd958893d0e18.jpg,8,602,Anthurium jenmanii Engl.,Anthurium,12,2404,Not assessed,695
tiny_plantnet300k/341/d05bf40c008f26c3b285634f0eabdf48f456f125.jpg,8,341,Patzkea paniculata (L.) G.H.Loos,Patzkea,1,8,Not assessed,696
tiny_plantnet300k/179/ed6fa9a701bfe86c112cc546f4783806e34d9bac.jpg,8,179,Sedum villosum L.,Sedum,49,10171,Not assessed,697
tiny_plantnet300k/176/216ab23c485d648a34c473e2f4b114ef7acb3415.jpg,8,176,Hypericum triquetrifolium Turra,Hypericum,37,11946,Not assessed,698
tiny_plantnet300k/530/f063d124e9a4c577a7f1a65e54b85ffd63cfb98e.jpg,8,530,Thesium pyrenaicum Pourr.,Thesium,4,65,Not assessed,699
tiny_plantnet300k/527/01d3839a9dff807bef50d2ef9804614219f769c5.jpg,8,527,Hypericum mutilum L.,Hypericum,37,11946,Not assessed,700
tiny_plantnet300k/584/fe011aeb9a9b7fb884d84feaa9cf8e045b480747.jpg,8,584,Vanilla pompona Schiede,Vanilla,2,86,EN,701
tiny_plantnet300k/58/4fa05426dbcd3bb2c1d04adae47dcedcf291d2ad.jpg,8,58,Sedum multiceps Coss. & Durieu,Sedum,49,10171,Not assessed,702
tiny_plantnet300k/57/81141f286ca624ff8685f4a954af48764548a4ca.jpg,8,57,Sedum litoreum Guss.,Sedum,49,10171,Not assessed,703
tiny_plantnet300k/432/cf7c2f84957345eedf3201ff86f306c7e522bf52.jpg,8,432,Melilotus neapolitanus Ten.,Melilotus,7,2830,Not assessed,704
tiny_plantnet300k/441/2420e03aed8cfc9d6dc83bd90cd2bc6287ae1d46.jpg,8,441,Noccaea montana (L.) F.K.Mey.,Noccaea,3,105,Not assessed,705
tiny_plantnet300k/119/e19ee2c146ebb519511057281f3dd8cbb7bc9f0f.jpg,8,119,Trifolium striatum L.,Trifolium,39,14622,Not assessed,706
tiny_plantnet300k/508/38905bbb821974b6dc47e5f50809bd8afca781b5.jpg,8,508,Trifolium spadiceum L.,Trifolium,39,14622,Not assessed,707
tiny_plantnet300k/111/04dbfd5c773721305ed0e42006e9f7ad9f7a61ac.jpg,8,111,Trifolium patens Schreb.,Trifolium,39,14622,Not assessed,708
tiny_plantnet300k/115/4018c8251add071b6baa74ef2f64938073e246d6.jpg,8,115,Trifolium scabrum L.,Trifolium,39,14622,LC,709
tiny_plantnet300k/288/3f3c575a49a5b1f65387351f182fc5a716f22f8e.jpg,8,288,Acalypha crenata Hochst. ex A.Rich.,Acalypha,8,629,LC,710
tiny_plantnet300k/318/ef1d56a9584825256a36510a2d28026b58cffbf4.jpg,8,318,Raphia farinifera (Gaertn.) Hyl.,Raphia,1,8,LC,711
tiny_plantnet300k/313/75c60da6320a04d5664de31b79534b5b91361c8a.jpg,8,313,Lagenaria sphaerica (Sond.) Naudin,Lagenaria,2,120,Not assessed,712
tiny_plantnet300k/685/74617b75dc7a000b2501779a951c24dca69b2e02.jpg,8,685,Dendrobium chrysotoxum Lindl.,Dendrobium,12,642,Not assessed,713
tiny_plantnet300k/268/5edf558337d100288b52a4bcfe4ab02f82c7ae22.jpg,8,268,Acaciella angustissima (Mill.) Britton & Rose,Acaciella,1,8,LC,714
tiny_plantnet300k/668/e146b4ebab6140869191beaf3683eed58b1ef1ee.jpg,8,668,Vachellia nilotica (L.) P.J.H.Hurter & Mabb.,Vachellia,11,123,LC,715
tiny_plantnet300k/226/65d6ea3a0e92167d730ebf59145ecb6a8747fd26.jpg,8,226,Dalbergia melanoxylon Guill. & Perr.,Dalbergia,4,22,NT,716
tiny_plantnet300k/69/5f61787aa2086928a6dcba9f7ae68140a0f71bc1.jpg,8,69,Hypericum australe Ten.,Hypericum,37,11946,Not assessed,717
tiny_plantnet300k/267/5437cc82e5a8746c3a963d3127a226d10d35849e.jpg,8,267,Vachellia hockii (De Wild.) Seigler & Ebinger,Vachellia,11,123,LC,718
tiny_plantnet300k/562/509e1ac77fbbba72502d06bbd48e8ecb50e2162c.jpg,7,562,Neotinea conica (Willd.) R.M.Bateman,Neotinea,5,540,Not assessed,719
tiny_plantnet300k/576/f88308a852252d085a05ea515401fa5c43af9cc7.jpg,7,576,Adonis pyrenaica DC.,Adonis,6,370,Not assessed,720
tiny_plantnet300k/971/e07edc397e7e56045c7a531c66a53bd7b4ac9323.jpg,7,971,Erycina pusilla (L.) N.H.Williams & M.W.Chase,Erycina,1,7,Not assessed,721
tiny_plantnet300k/105/453a5592118ad4c32c17b9751f3ba17542a8fdfc.jpg,7,105,Trifolium lappaceum L.,Trifolium,39,14622,Not assessed,722
tiny_plantnet300k/956/6934fbd0ea57fd3beb05f746478f2287d2871347.jpg,7,956,Acacia confluens Maiden & Blakely,Acacia,20,1893,LC,723
tiny_plantnet300k/572/a67adb4ce56262f90440031ef38a1771ed40157d.jpg,7,572,Astydamia latifolia (L.f.) Baill.,Astydamia,1,7,Not assessed,724
tiny_plantnet300k/770/df5bee8c9b105cbe3e104166f5fdb564d1493846.jpg,7,770,Tagetes lucida Cav.,Tagetes,6,3523,Not assessed,725
tiny_plantnet300k/960/0ab361e7d5e83bc0e94d234955f923df303f419c.jpg,7,960,Nepenthes mirabilis (Lour.) Druce,Nepenthes,6,64,LC,726
tiny_plantnet300k/773/ce9d1c28765aa13c922e85ebe9a61c79ae6d6f17.jpg,7,773,Lithops fulviceps (N.E.Br.) N.E.Br.,Lithops,7,238,LC,727
tiny_plantnet300k/774/1fa3abbb1bd68b6106bc046610b0f7affa527fea.jpg,7,774,Lithops karasmontana (Dinter & Schwantes) N.E.Br.,Lithops,7,238,Not assessed,728
tiny_plantnet300k/779/0cbeb51ade8e6f22f00ad68166fa320c8a8329c0.jpg,7,779,Cephalocereus polylophus (DC.) Britton & Rose,Cephalocereus,1,7,Not assessed,729
tiny_plantnet300k/961/c690e53f13730d044e3f390963acf97f1b363d2c.jpg,7,961,Nepenthes x neglecta Macfarl.,Nepenthes,6,64,Not assessed,730
tiny_plantnet300k/560/67410e73eaedfb46d7144974e764f0a08299345b.jpg,7,560,Iva annua L.,Iva,2,13,Not assessed,731
tiny_plantnet300k/321/896af7928d11f9dd08b3b46a7b3bc284aaf554a4.jpg,7,321,Smilax anceps Willd.,Smilax,10,1461,Not assessed,732
tiny_plantnet300k/116/35767cfe5acc1a0e05ede8ec400cceb53a2f7a9e.jpg,7,116,Trifolium spumosum L.,Trifolium,39,14622,Not assessed,733
tiny_plantnet300k/134/a88cb91e17cd282db3c0cc74553aed79d036b361.jpg,7,134,Adonis microcarpa DC.,Adonis,6,370,Not assessed,734
tiny_plantnet300k/273/ad94a2803ea7267e77b3eafc2686e9baccefd4e3.jpg,7,273,Conostomium longitubum (Beck) Cufod.,Conostomium,2,19,Not assessed,735
tiny_plantnet300k/281/e2710a58254e64b961951721dceaf236f18cf738.jpg,7,281,Pelargonium glechomoides A.Rich.,Pelargonium,18,6170,Not assessed,736
tiny_plantnet300k/892/725d610316ecbb676def4f1438a39e1f0cc11fce.jpg,7,892,Diervilla sessilifolia Buckley,Diervilla,2,70,Not assessed,737
tiny_plantnet300k/301/1e22753d50d44adc20813718a6eda3ed1be9f0fa.jpg,7,301,Boscia coriacea Graells,Boscia,3,19,Not assessed,738
tiny_plantnet300k/876/a6ecaee770dff8a03af863c1490c825d0214676c.jpg,7,876,Stanleya pinnata (Pursh) Britton,Stanleya,1,7,Not assessed,739
tiny_plantnet300k/303/2be043c74f4b5000cdd483ea40f902ffd5b2a5bc.jpg,7,303,Browallia americana L.,Browallia,2,9,Not assessed,740
tiny_plantnet300k/868/5ab5b8fae769d92e879a8baa70dcf3d1cb565ade.jpg,7,868,Sedum laxum (Britton) A.Berger,Sedum,49,10171,Not assessed,741
tiny_plantnet300k/913/e358484f889e840e9ee78c90190ffcfd85852fba.jpg,7,913,Anthurium salvinii Hemsl.,Anthurium,12,2404,Not assessed,742
tiny_plantnet300k/223/cd340cc6c543df2ba7ea8be03cfdb5241494c9ad.jpg,7,223,Trifolium glomeratum L.,Trifolium,39,14622,Not assessed,743
tiny_plantnet300k/323/1257378cfebaabd47a4ca6b8e780359de0e9b5cd.jpg,7,323,Ansellia africana Lindl.,Ansellia,1,7,VU,744
tiny_plantnet300k/214/892538072e3e8042d6373ea16253873d08409593.jpg,7,214,Phalaris paradoxa L.,Phalaris,6,696,LC,745
tiny_plantnet300k/182/7db8369461ebab5885b32494cb3d092a5aed3029.jpg,7,182,Vachellia etbaica (Schweinf.) Kyal. & Boatwr.,Vachellia,11,123,LC,746
tiny_plantnet300k/933/dd76c462bf70cd4e5dc3adcc9590769765c3290d.jpg,7,933,Rhodanthe chlorocephala (Turcz.) Paul G.Wilson,Rhodanthe,1,7,Not assessed,747
tiny_plantnet300k/835/70cc438f5499cf1a01292456091e17bf9fed6134.jpg,7,835,Prosopis farcta (Banks & Sol.) J.F.Macbr.,Prosopis,1,7,LC,748
tiny_plantnet300k/352/b0a157c19b17b245ba21c027fa7789d55c4bce86.jpg,7,352,Cirsium alsophilum (Pollini) Soldano,Cirsium,23,11272,Not assessed,749
tiny_plantnet300k/826/f335d04e6d1b48a11bf368cb8f751944ad9f02eb.jpg,7,826,Calodendrum capense (L.f.) Thunb.,Calodendrum,1,7,LC,750
tiny_plantnet300k/820/02dc5371a6379e409bbe3c650eb97b9365ac29e2.jpg,7,820,Nepenthes spp.,Nepenthes,6,64,Not assessed,751
tiny_plantnet300k/418/fda65f1afc077bbdbd184a03d92b0ee5edbe9d21.jpg,7,418,Cicerbita macrophylla (Willd.) Wallr.,Cicerbita,3,532,Not assessed,752
tiny_plantnet300k/813/47afd077e6a2514539a071c09c0f5fe7e32f9fd7.jpg,7,813,Alocasia cuprea (K.Koch & C.D.Bouché) K.Koch,Alocasia,12,1020,Not assessed,753
tiny_plantnet300k/404/833ce1287d5703f34f3bd0127472a31a970d0c30.jpg,7,404,Helicodiceros muscivorus (L.f.) Engl.,Helicodiceros,1,7,LC,754
tiny_plantnet300k/898/a2baea7c8ccf82e1b86e6c15d0e8db3c4122bd92.jpg,7,898,Haplophyton crooksii (L.D.Benson) L.D.Benson,Haplophyton,1,7,Not assessed,755
tiny_plantnet300k/739/158bdd344d79b2e8bdafd80aa7cd4ea2bdaca778.jpg,7,739,Nymphaea tetragona Georgi,Nymphaea,9,1152,LC,756
tiny_plantnet300k/642/ab213ad80d209e41af6b872e2c034d69c24e4ee2.jpg,7,642,Geniostoma borbonicum (Lam.) Spreng.,Geniostoma,1,7,Not assessed,757
tiny_plantnet300k/994/6940acc7dd30e6fe62304f840cc7e585fa1c5873.jpg,7,994,Nepenthes alata Blanco,Nepenthes,6,64,LC,758
tiny_plantnet300k/621/ac459db508f3f4c6089b018ff5a6da6ae3792708.jpg,7,621,Didymopanax decaphyllus (Seem.) Fiaschi & G.M.Plunkett,Didymopanax,2,10,Not assessed,759
tiny_plantnet300k/743/1257d0ef372fe4cf72ab1fa52f433cb02d7abdf9.jpg,7,743,Aralia hispida Vent.,Aralia,6,316,Not assessed,760
tiny_plantnet300k/594/3564bafb4ef5840581596882187fe8d4b6f9491e.jpg,7,594,Xylopia sericea A.St.-Hil.,Xylopia,4,24,LC,761
tiny_plantnet300k/7/b78c861399effa0c2bd45b021b3e78aadb4801e1.jpg,7,7,Pelargonium quercifolium (L.f.) L'Hér.,Pelargonium,18,6170,Not assessed,762
tiny_plantnet300k/992/e7338a1e685741ef75f3b8c34cc4b1ab2d2db834.jpg,7,992,Cyphostemma juttae (Dinter & Gilg) Desc.,Cyphostemma,3,34,LC,763
tiny_plantnet300k/599/0667a69338cf526871851c5a665213aa4d0beff4.jpg,7,599,Guarea gomma Pulle,Guarea,1,7,LC,764
tiny_plantnet300k/612/77c6f6691d8ae45b05bc0207f0735f9c623777e4.jpg,7,612,Mauritia flexuosa L.f.,Mauritia,1,7,LC,765
tiny_plantnet300k/658/911fb94cfc9b482801fed0f44017185e52516fa1.jpg,7,658,Acalypha integrifolia Willd.,Acalypha,8,629,Not assessed,766
tiny_plantnet300k/681/ee3779f0c02c25a49f0fbff159075f93961b7e34.jpg,7,681,Vachellia tortuosa (L.) Seigler & Ebinger,Vachellia,11,123,LC,767
tiny_plantnet300k/733/bf6ca6f1da9e02809748a70c3a0f55bd92cac9d7.jpg,6,733,Mertensia paniculata (Aiton) G.Don,Mertensia,4,188,Not assessed,768
tiny_plantnet300k/914/0e4cc46834914b2cdb0e876b7ba0d94b3d249a1b.jpg,6,914,Anthurium schlechtendalii Kunth,Anthurium,12,2404,Not assessed,769
tiny_plantnet300k/407/a5063a598c61dea3b1252cda280ed5e459297d6b.jpg,6,407,Hypericum coris L.,Hypericum,37,11946,Not assessed,770
tiny_plantnet300k/300/e848310f05b1161de83a622e9b6932a072d5cc96.jpg,6,300,Boscia mossambicensis Klotzsch,Boscia,3,19,LC,771
tiny_plantnet300k/735/642a85a1fddd8b4392afdec3ce6b6ea7fcaeffc3.jpg,6,735,Mitella diphylla L.,Mitella,1,6,Not assessed,772
tiny_plantnet300k/957/9f16ba79f46a0d23975a679b9b398f1520a665ab.jpg,6,957,Dalbergia retusa Hemsl.,Dalbergia,4,22,CR,773
tiny_plantnet300k/824/2fdc06eec496b35b90f492d6dfec6e3791eeb78b.jpg,6,824,Acacia koa A.Gray,Acacia,20,1893,VU,774
tiny_plantnet300k/801/c9c3c57cccb26eb32087aff54f5828a5697af043.jpg,6,801,Dendrobium aphyllum (Roxb.) C.E.C.Fisch.,Dendrobium,12,642,LC,775
tiny_plantnet300k/62/cb8bbffbf8310c099ce8c326e2ed08178d9ece93.jpg,6,62,Boscia integrifolia J.St.-Hil.,Boscia,3,19,LC,776
tiny_plantnet300k/705/49dbf21f0130d1960595d1f228ed929b7d6d41ef.jpg,6,705,Cirsium muticum Michx.,Cirsium,23,11272,Not assessed,777
tiny_plantnet300k/680/08d9f6f576c091ed10c60c3c2fdb11878669e02b.jpg,6,680,Falcataria falcata (L.) Greuter & R.Rankin,Falcataria,1,6,LC,778
tiny_plantnet300k/513/4570bec6de7b354e613fd08daf3a702d8e4a6761.jpg,6,513,Eriocapitella vitifolia (Buch.-Ham. ex DC.) Nakai,Eriocapitella,4,2257,Not assessed,779
tiny_plantnet300k/553/5e21fd77371a8268ca04bc8ea095199190c9514c.jpg,6,553,Corispermum pallasii Steven,Corispermum,1,6,Not assessed,780
tiny_plantnet300k/409/05eac250559e881be6b9b1c2beb50513a617df23.jpg,6,409,Hypericum x inodorum Mill.,Hypericum,37,11946,Not assessed,781
tiny_plantnet300k/798/3aeb26331356c5e4213c7533b93e0abd629a2147.jpg,6,798,Nothofagus alpina (Poepp. & Endl.) Oerst.,Nothofagus,7,134,LC,782
tiny_plantnet300k/687/123bd247f347edb289b3268870b02446de97fc13.jpg,6,687,Dendrobium moschatum (Banks) Sw.,Dendrobium,12,642,Not assessed,783
tiny_plantnet300k/926/086d3c6449dba51f2da0b4086e7aa041720622ac.jpg,6,926,Maytenus ilicifolia Mart. ex Reissek,Maytenus,2,18,Not assessed,784
tiny_plantnet300k/841/464b69c3d33bdb6493f6d45bbeb360548012a36f.jpg,6,841,Heptapleurum heptaphyllum (L.) Y.F.Deng,Heptapleurum,3,2343,Not assessed,785
tiny_plantnet300k/659/fc4952e8071388db442a8cfe8ee90de9c9034ad6.jpg,6,659,Stemodia verticillata (Mill.) Hassl.,Stemodia,1,6,Not assessed,786
tiny_plantnet300k/683/37775e6c211fd54baf1bac4cf6005f2eb1e1fb7a.jpg,6,683,Crotalaria brevidens Benth.,Crotalaria,13,204,Not assessed,787
tiny_plantnet300k/317/3b9baee2fcb9f19990b318c03bb515d669b5b3bf.jpg,6,317,Asystasia charmian S.Moore,Asystasia,4,211,Not assessed,788
tiny_plantnet300k/859/29ea98714ba66aa91dbef847e641e70109d65f1d.jpg,6,859,Aralia californica S.Watson,Aralia,6,316,Not assessed,789
tiny_plantnet300k/903/56632ffd85142787f78951f700e924812235716e.jpg,6,903,Guatteria aeruginosa Standl.,Guatteria,6,23,LC,790
tiny_plantnet300k/962/e0ab8fe123592967c45dae1b621d47779823d23d.jpg,6,962,Nothofagus betuloides (Mirb.) Oerst.,Nothofagus,7,134,LC,791
tiny_plantnet300k/719/e6238a0460caed3d3b1a4a0fe525ef8a9a0b2cf7.jpg,6,719,Iva frutescens L.,Iva,2,13,Not assessed,792
tiny_plantnet300k/446/9f9c954659b9020872732403a0b84cfd824b63bc.jpg,6,446,Ophrys sphegodes J.J.Wood,Ophrys,23,3652,Not assessed,793
tiny_plantnet300k/704/6aa96d8e0f95beffa312d5facf61b4bd6d2f14df.jpg,6,704,Cirsium foliosum DC.,Cirsium,23,11272,Not assessed,794
tiny_plantnet300k/871/73ac50dd4a314375af01c761c117bb7c61294f59.jpg,5,871,Sedum obtusatum A.Gray,Sedum,49,10171,Not assessed,795
tiny_plantnet300k/256/6599e2e32edf826babe6dbad2f344e94ee17b997.jpg,5,256,Crotalaria chrysochlora Baker f. ex Harms,Crotalaria,13,204,LC,796
tiny_plantnet300k/622/a07cb5d445bcc615cee0b28c2d315f75e11dbdcd.jpg,5,622,Aphelandra scabra (Vahl) Sm.,Aphelandra,4,238,LC,797
tiny_plantnet300k/585/8d68005843ed62f464eb9df413302d7aee850475.jpg,5,585,Guatteria anteridifera Scharf & Maas,Guatteria,6,23,DD,798
tiny_plantnet300k/912/5e9e5b41f4cfd31204cd7b57eec7db86a11137bd.jpg,5,912,Anthurium faustomirandae Pérez-Farr. & Croat,Anthurium,12,2404,Not assessed,799
tiny_plantnet300k/309/7f27b9d36bc128679c561453e5a0da618b8edcbc.jpg,5,309,Cucurbita ficifolia Bouché,Cucurbita,5,2675,Not assessed,800
tiny_plantnet300k/361/663985506757ca9b779948651f7623858b10dba2.jpg,5,361,"Lophiolepis morisiana (Rchb.f.) Del Guacchio, Bureš, Iamonico & P.Caputo",Lophiolepis,3,804,Not assessed,801
tiny_plantnet300k/578/eee59a1ab5d51d98070df5865d674044d38fc913.jpg,5,578,Barbarea rupicola Moris,Barbarea,5,1420,LC,802
tiny_plantnet300k/255/95dcc4aab4a64f65b21ab9127995e37905ff8142.jpg,5,255,Crotalaria spectabilis Roth,Crotalaria,13,204,Not assessed,803
tiny_plantnet300k/720/629f8ce0c74ee067b1100e4dcbaffe4dd3c1cf27.jpg,5,720,Anemone multifida Poir.,Anemone,6,1106,Not assessed,804
tiny_plantnet300k/916/c25de225fbce7d56898400a2917613ca6badcee1.jpg,5,916,Anthurium warocqueanum T.Moore,Anthurium,12,2404,Not assessed,805
tiny_plantnet300k/640/003c60266b2952cda17b7a8b6cd18580acc7b149.jpg,5,640,Fernelia buxifolia Lam.,Fernelia,1,5,Not assessed,806
tiny_plantnet300k/326/8dd31924991888c4a70440c87ed8ebcb654a994f.jpg,5,326,Odontites longiflorus (Vahl) Webb,Odontites,1,5,Not assessed,807
tiny_plantnet300k/130/fcca4668f1833d2f44179ebd6a841ed8b183ffdf.jpg,5,130,Goniolimon tataricum (L.) Boiss.,Goniolimon,1,5,Not assessed,808
tiny_plantnet300k/447/24346ac2c59affc7c1940cb8076fc2d637dc79a6.jpg,5,447,Ophrys insectifera Breistr.,Ophrys,23,3652,Not assessed,809
tiny_plantnet300k/436/3a5839754faadfb8b8deb69528fe7f8d9661cf2e.jpg,5,436,Moehringia pentandra J.Gay,Moehringia,5,329,Not assessed,810
tiny_plantnet300k/263/e282b1a6527dd789193f5e9771b5aace9375a1cf.jpg,5,263,Dalbergia latifolia Roxb.,Dalbergia,4,22,VU,811
tiny_plantnet300k/588/81a844d417f859a3a86123395189cd2ecbd82309.jpg,5,588,Vismia cayennensis (Jacq.) Pers.,Vismia,3,9,LC,812
tiny_plantnet300k/968/d5ce723368df47298de52855102cf8b4b1815a01.jpg,5,968,Dendrobium munificum (Finet) Schltr.,Dendrobium,12,642,Not assessed,813
tiny_plantnet300k/1002/7d734478418ad1466704809b7f87b8d8eaa49c9c.jpg,5,1002,Bourreria costaricensis (Standl.) A.H.Gentry,Bourreria,3,9,LC,814
tiny_plantnet300k/769/4c9a3e89d31bd18a24be973cca8e74ed1eff210c.jpg,5,769,Schefflera spp.,Schefflera,1,5,Not assessed,815
tiny_plantnet300k/569/24dc2dd836ee3fa587f39bbe1364dcf3766aca65.jpg,5,569,Paederota bonarota (L.) L.,Paederota,1,5,Not assessed,816
tiny_plantnet300k/904/a4ece0df07169655e56bd27f385671e34018ac54.jpg,5,904,Dischidia ovata Benth.,Dischidia,2,17,Not assessed,817
tiny_plantnet300k/129/db1295abf49f5a04fb6ac8e7e72e747afeac0812.jpg,5,129,Papaver rupifragum Boiss. & Reut.,Papaver,7,7858,Not assessed,818
tiny_plantnet300k/982/9b2536ec4d46cdd666b7235bff12663f75e42462.jpg,5,982,Peperomia tetragona Ruiz & Pav.,Peperomia,20,2134,Not assessed,819
tiny_plantnet300k/882/0f9256ea00f441318a069769056e9c0b6a5e6449.jpg,5,882,Calochortus gunnisonii S.Watson,Calochortus,7,31,Not assessed,820
tiny_plantnet300k/64/57a1cbb31166811e66bd6d5051cf1afc78094893.jpg,5,64,Maerua angolensis DC.,Maerua,2,9,LC,821
tiny_plantnet300k/260/bdddac7df1e8e0c75b04181da42c6dc4249572b6.jpg,5,260,Crotalaria verrucosa L.,Crotalaria,13,204,Not assessed,822
tiny_plantnet300k/454/58266df2332a4ae0ee200e46c562d2de07e13250.jpg,5,454,Ophrys fusca (Viv.) Arcang.,Ophrys,23,3652,Not assessed,823
tiny_plantnet300k/702/52ffeece5b3676a816c1bcd8571af370db069014.jpg,5,702,Epilobium latifolium L.,Epilobium,1,5,LC,824
tiny_plantnet300k/127/4fe23a7360f100087e68c53de4cc39891c3d144c.jpg,5,127,Hunnemannia fumariifolia Sweet,Hunnemannia,1,5,Not assessed,825
tiny_plantnet300k/654/b0f18e86a325e3ddd674315636e4c283d91858d3.jpg,5,654,Phyllanthus niruroides Müll.Arg.,Phyllanthus,13,352,Not assessed,826
tiny_plantnet300k/899/bc8956778d0973d3b9ac1073c7cfa4a34f451b43.jpg,5,899,Aextoxicon punctatum Ruiz & Pav.,Aextoxicon,1,5,LC,827
tiny_plantnet300k/893/7cd624e814690d62b65f82e477a07ace576737a6.jpg,4,893,Senegalia berlandieri (Benth.) Britton & Rose,Senegalia,4,39,LC,828
tiny_plantnet300k/695/28a0725ede8f8fb599698a6179e130912290f761.jpg,4,695,Phyllanthus epiphyllanthus L.,Phyllanthus,13,352,LC,829
tiny_plantnet300k/924/9521fd4dd6488340f6ca95d02dea0c6a9966952f.jpg,4,924,Tephrocactus alexanderi (Britton & Rose) Backeb.,Tephrocactus,1,4,Not assessed,830
tiny_plantnet300k/895/3d4c6ef33f9083b4896bde770a9449d8223be124.jpg,4,895,Acacia redolens Maslin,Acacia,20,1893,LC,831
